2.600000000000000000e+02
2.602500000000000000e+02
2.605000000000000000e+02
2.607500000000000000e+02
2.610000000000000000e+02
2.612500000000000000e+02
2.615000000000000000e+02
2.617500000000000000e+02
2.620000000000000000e+02
2.622500000000000000e+02
2.625000000000000000e+02
2.627500000000000000e+02
2.630000000000000000e+02
2.632500000000000000e+02
2.635000000000000000e+02
2.637500000000000000e+02
2.640000000000000000e+02
2.642500000000000000e+02
2.645000000000000000e+02
2.647500000000000000e+02
2.650000000000000000e+02
2.652500000000000000e+02
2.655000000000000000e+02
2.657500000000000000e+02
2.660000000000000000e+02
2.662500000000000000e+02
2.665000000000000000e+02
2.667500000000000000e+02
2.670000000000000000e+02
2.672500000000000000e+02
2.675000000000000000e+02
2.677500000000000000e+02
2.680000000000000000e+02
2.682500000000000000e+02
2.685000000000000000e+02
2.687500000000000000e+02
2.690000000000000000e+02
2.692500000000000000e+02
2.695000000000000000e+02
2.697500000000000000e+02
2.700000000000000000e+02
2.702500000000000000e+02
2.705000000000000000e+02
2.707500000000000000e+02
2.710000000000000000e+02
2.712500000000000000e+02
2.715000000000000000e+02
2.717500000000000000e+02
2.720000000000000000e+02
2.722500000000000000e+02
2.725000000000000000e+02
2.727500000000000000e+02
2.730000000000000000e+02
2.732500000000000000e+02
2.735000000000000000e+02
2.737500000000000000e+02
2.740000000000000000e+02
2.742500000000000000e+02
2.745000000000000000e+02
2.747500000000000000e+02
2.750000000000000000e+02
2.752500000000000000e+02
2.755000000000000000e+02
2.757500000000000000e+02
2.760000000000000000e+02
2.762500000000000000e+02
2.765000000000000000e+02
2.767500000000000000e+02
2.770000000000000000e+02
2.772500000000000000e+02
2.775000000000000000e+02
2.777500000000000000e+02
2.780000000000000000e+02
2.782500000000000000e+02
2.785000000000000000e+02
2.787500000000000000e+02
2.790000000000000000e+02
2.792500000000000000e+02
2.795000000000000000e+02
2.797500000000000000e+02
2.800000000000000000e+02
